Mean,SD,par,file,trait,type,treatment
6.28e-4,5.49e-4,Pi,microbe_from_Mike/LN/asv_001660.parRes,asv_001660,microbe_from_Mike,LN
523.25061,458.102417,NnzSnp,microbe_from_Mike/LN/asv_001660.parRes,asv_001660,microbe_from_Mike,LN
8e-6,1e-5,SigmaSq,microbe_from_Mike/LN/asv_001660.parRes,asv_001660,microbe_from_Mike,LN
0.329795,0.695121,S,microbe_from_Mike/LN/asv_001660.parRes,asv_001660,microbe_from_Mike,LN
0.001785,3.65e-4,ResVar,microbe_from_Mike/LN/asv_001660.parRes,asv_001660,microbe_from_Mike,LN
3.6e-4,3.23e-4,GenVar,microbe_from_Mike/LN/asv_001660.parRes,asv_001660,microbe_from_Mike,LN
0.167988,0.148088,hsq,microbe_from_Mike/LN/asv_001660.parRes,asv_001660,microbe_from_Mike,LN
8.74e-4,6.98e-4,Pi,microbe_from_Mike/LN/asv_001667.parRes,asv_001667,microbe_from_Mike,LN
729.088928,582.19635,NnzSnp,microbe_from_Mike/LN/asv_001667.parRes,asv_001667,microbe_from_Mike,LN
2.3e-5,3.3e-5,SigmaSq,microbe_from_Mike/LN/asv_001667.parRes,asv_001667,microbe_from_Mike,LN
0.144884,0.662739,S,microbe_from_Mike/LN/asv_001667.parRes,asv_001667,microbe_from_Mike,LN
0.007679,0.001678,ResVar,microbe_from_Mike/LN/asv_001667.parRes,asv_001667,microbe_from_Mike,LN
0.001881,0.001537,GenVar,microbe_from_Mike/LN/asv_001667.parRes,asv_001667,microbe_from_Mike,LN
0.196315,0.157375,hsq,microbe_from_Mike/LN/asv_001667.parRes,asv_001667,microbe_from_Mike,LN
0.001026,7.56e-4,Pi,microbe_from_Mike/LN/asv_001749.parRes,asv_001749,microbe_from_Mike,LN
855.542786,630.456604,NnzSnp,microbe_from_Mike/LN/asv_001749.parRes,asv_001749,microbe_from_Mike,LN
3.4e-5,5.2e-5,SigmaSq,microbe_from_Mike/LN/asv_001749.parRes,asv_001749,microbe_from_Mike,LN
-0.02302,0.563272,S,microbe_from_Mike/LN/asv_001749.parRes,asv_001749,microbe_from_Mike,LN
0.006267,0.002446,ResVar,microbe_from_Mike/LN/asv_001749.parRes,asv_001749,microbe_from_Mike,LN
0.0036,0.002414,GenVar,microbe_from_Mike/LN/asv_001749.parRes,asv_001749,microbe_from_Mike,LN
0.364163,0.239982,hsq,microbe_from_Mike/LN/asv_001749.parRes,asv_001749,microbe_from_Mike,LN
0.001002,6.58e-4,Pi,microbe_from_Mike/LN/asv_001772.parRes,asv_001772,microbe_from_Mike,LN
835.856201,548.221252,NnzSnp,microbe_from_Mike/LN/asv_001772.parRes,asv_001772,microbe_from_Mike,LN
1.47e-4,1.71e-4,SigmaSq,microbe_from_Mike/LN/asv_001772.parRes,asv_001772,microbe_from_Mike,LN
0.146614,0.565997,S,microbe_from_Mike/LN/asv_001772.parRes,asv_001772,microbe_from_Mike,LN
0.015384,0.005162,ResVar,microbe_from_Mike/LN/asv_001772.parRes,asv_001772,microbe_from_Mike,LN
0.011358,0.005228,GenVar,microbe_from_Mike/LN/asv_001772.parRes,asv_001772,microbe_from_Mike,LN
0.423385,0.188525,hsq,microbe_from_Mike/LN/asv_001772.parRes,asv_001772,microbe_from_Mike,LN
6.61e-4,5.91e-4,Pi,microbe_from_Mike/LN/asv_001806.parRes,asv_001806,microbe_from_Mike,LN
551.012024,493.383789,NnzSnp,microbe_from_Mike/LN/asv_001806.parRes,asv_001806,microbe_from_Mike,LN
0,0,SigmaSq,microbe_from_Mike/LN/asv_001806.parRes,asv_001806,microbe_from_Mike,LN
0.077662,0.763496,S,microbe_from_Mike/LN/asv_001806.parRes,asv_001806,microbe_from_Mike,LN
5e-5,1e-5,ResVar,microbe_from_Mike/LN/asv_001806.parRes,asv_001806,microbe_from_Mike,LN
8e-6,9e-6,GenVar,microbe_from_Mike/LN/asv_001806.parRes,asv_001806,microbe_from_Mike,LN
0.132257,0.146012,hsq,microbe_from_Mike/LN/asv_001806.parRes,asv_001806,microbe_from_Mike,LN
2.58e-4,4.74e-4,Pi,microbe_from_Mike/LN/asv_001875.parRes,asv_001875,microbe_from_Mike,LN
214.500748,395.362305,NnzSnp,microbe_from_Mike/LN/asv_001875.parRes,asv_001875,microbe_from_Mike,LN
4e-6,7e-6,SigmaSq,microbe_from_Mike/LN/asv_001875.parRes,asv_001875,microbe_from_Mike,LN
-1.081776,0.695779,S,microbe_from_Mike/LN/asv_001875.parRes,asv_001875,microbe_from_Mike,LN
4.03e-4,1.87e-4,ResVar,microbe_from_Mike/LN/asv_001875.parRes,asv_001875,microbe_from_Mike,LN
4.39e-4,1.91e-4,GenVar,microbe_from_Mike/LN/asv_001875.parRes,asv_001875,microbe_from_Mike,LN
0.520152,0.219946,hsq,microbe_from_Mike/LN/asv_001875.parRes,asv_001875,microbe_from_Mike,LN
5.43e-4,5.51e-4,Pi,microbe_from_Mike/LN/asv_001948.parRes,asv_001948,microbe_from_Mike,LN
452.190308,459.330933,NnzSnp,microbe_from_Mike/LN/asv_001948.parRes,asv_001948,microbe_from_Mike,LN
4e-6,5e-6,SigmaSq,microbe_from_Mike/LN/asv_001948.parRes,asv_001948,microbe_from_Mike,LN
0.271849,0.804852,S,microbe_from_Mike/LN/asv_001948.parRes,asv_001948,microbe_from_Mike,LN
0.001151,2.62e-4,ResVar,microbe_from_Mike/LN/asv_001948.parRes,asv_001948,microbe_from_Mike,LN
2.04e-4,2.38e-4,GenVar,microbe_from_Mike/LN/asv_001948.parRes,asv_001948,microbe_from_Mike,LN
0.150318,0.173658,hsq,microbe_from_Mike/LN/asv_001948.parRes,asv_001948,microbe_from_Mike,LN
4.2e-5,8e-6,Pi,microbe_from_Mike/LN/asv_001978.parRes,asv_001978,microbe_from_Mike,LN
34.493076,2.357128,NnzSnp,microbe_from_Mike/LN/asv_001978.parRes,asv_001978,microbe_from_Mike,LN
2.2e-5,4.2e-5,SigmaSq,microbe_from_Mike/LN/asv_001978.parRes,asv_001978,microbe_from_Mike,LN
-1.437684,0.300062,S,microbe_from_Mike/LN/asv_001978.parRes,asv_001978,microbe_from_Mike,LN
4e-5,7e-6,ResVar,microbe_from_Mike/LN/asv_001978.parRes,asv_001978,microbe_from_Mike,LN
0.002808,4.8e-5,GenVar,microbe_from_Mike/LN/asv_001978.parRes,asv_001978,microbe_from_Mike,LN
0.985953,0.002462,hsq,microbe_from_Mike/LN/asv_001978.parRes,asv_001978,microbe_from_Mike,LN
6.14e-4,5.35e-4,Pi,microbe_from_Mike/LN/asv_001993.parRes,asv_001993,microbe_from_Mike,LN
511.764404,446.558228,NnzSnp,microbe_from_Mike/LN/asv_001993.parRes,asv_001993,microbe_from_Mike,LN
1.3e-5,1.9e-5,SigmaSq,microbe_from_Mike/LN/asv_001993.parRes,asv_001993,microbe_from_Mike,LN
0.421881,0.705912,S,microbe_from_Mike/LN/asv_001993.parRes,asv_001993,microbe_from_Mike,LN
0.00368,6.34e-4,ResVar,microbe_from_Mike/LN/asv_001993.parRes,asv_001993,microbe_from_Mike,LN
5.2e-4,5.23e-4,GenVar,microbe_from_Mike/LN/asv_001993.parRes,asv_001993,microbe_from_Mike,LN
0.123772,0.122719,hsq,microbe_from_Mike/LN/asv_001993.parRes,asv_001993,microbe_from_Mike,LN
9.03e-4,6.94e-4,Pi,microbe_from_Mike/LN/asv_002018.parRes,asv_002018,microbe_from_Mike,LN
752.842407,579.11969,NnzSnp,microbe_from_Mike/LN/asv_002018.parRes,asv_002018,microbe_from_Mike,LN
1.25e-4,1.75e-4,SigmaSq,microbe_from_Mike/LN/asv_002018.parRes,asv_002018,microbe_from_Mike,LN
0.104493,0.612016,S,microbe_from_Mike/LN/asv_002018.parRes,asv_002018,microbe_from_Mike,LN
0.018314,0.007562,ResVar,microbe_from_Mike/LN/asv_002018.parRes,asv_002018,microbe_from_Mike,LN
0.010272,0.007457,GenVar,microbe_from_Mike/LN/asv_002018.parRes,asv_002018,microbe_from_Mike,LN
0.358677,0.256849,hsq,microbe_from_Mike/LN/asv_002018.parRes,asv_002018,microbe_from_Mike,LN
3.42e-4,4.06e-4,Pi,microbe_from_Mike/LN/asv_002138.parRes,asv_002138,microbe_from_Mike,LN
284.436005,338.295441,NnzSnp,microbe_from_Mike/LN/asv_002138.parRes,asv_002138,microbe_from_Mike,LN
6e-6,9e-6,SigmaSq,microbe_from_Mike/LN/asv_002138.parRes,asv_002138,microbe_from_Mike,LN
-0.013145,1.077467,S,microbe_from_Mike/LN/asv_002138.parRes,asv_002138,microbe_from_Mike,LN
0.003401,7.52e-4,ResVar,microbe_from_Mike/LN/asv_002138.parRes,asv_002138,microbe_from_Mike,LN
4.74e-4,6.72e-4,GenVar,microbe_from_Mike/LN/asv_002138.parRes,asv_002138,microbe_from_Mike,LN
0.122379,0.172033,hsq,microbe_from_Mike/LN/asv_002138.parRes,asv_002138,microbe_from_Mike,LN
4.9e-5,1.05e-4,Pi,microbe_from_Mike/LN/asv_002172.parRes,asv_002172,microbe_from_Mike,LN
40.113251,87.509544,NnzSnp,microbe_from_Mike/LN/asv_002172.parRes,asv_002172,microbe_from_Mike,LN
8.8e-5,1.66e-4,SigmaSq,microbe_from_Mike/LN/asv_002172.parRes,asv_002172,microbe_from_Mike,LN
-1.451957,0.466799,S,microbe_from_Mike/LN/asv_002172.parRes,asv_002172,microbe_from_Mike,LN
0.001125,0.001403,ResVar,microbe_from_Mike/LN/asv_002172.parRes,asv_002172,microbe_from_Mike,LN
0.009727,0.001461,GenVar,microbe_from_Mike/LN/asv_002172.parRes,asv_002172,microbe_from_Mike,LN
0.896181,0.129187,hsq,microbe_from_Mike/LN/asv_002172.parRes,asv_002172,microbe_from_Mike,LN
3.43e-4,4.65e-4,Pi,microbe_from_Mike/LN/asv_002353.parRes,asv_002353,microbe_from_Mike,LN
285.765442,387.908691,NnzSnp,microbe_from_Mike/LN/asv_002353.parRes,asv_002353,microbe_from_Mike,LN
1.7e-5,6.5e-5,SigmaSq,microbe_from_Mike/LN/asv_002353.parRes,asv_002353,microbe_from_Mike,LN
-0.671122,1.130831,S,microbe_from_Mike/LN/asv_002353.parRes,asv_002353,microbe_from_Mike,LN
0.011604,0.004647,ResVar,microbe_from_Mike/LN/asv_002353.parRes,asv_002353,microbe_from_Mike,LN
0.00492,0.004554,GenVar,microbe_from_Mike/LN/asv_002353.parRes,asv_002353,microbe_from_Mike,LN
0.297091,0.272213,hsq,microbe_from_Mike/LN/asv_002353.parRes,asv_002353,microbe_from_Mike,LN
9.78e-4,6.87e-4,Pi,microbe_from_Mike/LN/asv_002358.parRes,asv_002358,microbe_from_Mike,LN
815.404175,572.313782,NnzSnp,microbe_from_Mike/LN/asv_002358.parRes,asv_002358,microbe_from_Mike,LN
2.6e-5,3.5e-5,SigmaSq,microbe_from_Mike/LN/asv_002358.parRes,asv_002358,microbe_from_Mike,LN
-0.360614,0.607868,S,microbe_from_Mike/LN/asv_002358.parRes,asv_002358,microbe_from_Mike,LN
0.004248,0.002166,ResVar,microbe_from_Mike/LN/asv_002358.parRes,asv_002358,microbe_from_Mike,LN
0.005069,0.002214,GenVar,microbe_from_Mike/LN/asv_002358.parRes,asv_002358,microbe_from_Mike,LN
0.542617,0.230953,hsq,microbe_from_Mike/LN/asv_002358.parRes,asv_002358,microbe_from_Mike,LN
4e-5,9e-6,Pi,microbe_from_Mike/LN/asv_002692.parRes,asv_002692,microbe_from_Mike,LN
32.027576,4.904255,NnzSnp,microbe_from_Mike/LN/asv_002692.parRes,asv_002692,microbe_from_Mike,LN
2.7e-5,3.2e-5,SigmaSq,microbe_from_Mike/LN/asv_002692.parRes,asv_002692,microbe_from_Mike,LN
-1.876958,0.234529,S,microbe_from_Mike/LN/asv_002692.parRes,asv_002692,microbe_from_Mike,LN
9.32e-4,3.07e-4,ResVar,microbe_from_Mike/LN/asv_002692.parRes,asv_002692,microbe_from_Mike,LN
0.017036,6.34e-4,GenVar,microbe_from_Mike/LN/asv_002692.parRes,asv_002692,microbe_from_Mike,LN
0.948102,0.017125,hsq,microbe_from_Mike/LN/asv_002692.parRes,asv_002692,microbe_from_Mike,LN
4.59e-4,4.94e-4,Pi,microbe_from_Mike/LN/asv_002742.parRes,asv_002742,microbe_from_Mike,LN
382.578217,411.862427,NnzSnp,microbe_from_Mike/LN/asv_002742.parRes,asv_002742,microbe_from_Mike,LN
2.4e-5,3.6e-5,SigmaSq,microbe_from_Mike/LN/asv_002742.parRes,asv_002742,microbe_from_Mike,LN
0.357616,0.793829,S,microbe_from_Mike/LN/asv_002742.parRes,asv_002742,microbe_from_Mike,LN
0.011516,0.001657,ResVar,microbe_from_Mike/LN/asv_002742.parRes,asv_002742,microbe_from_Mike,LN
8.96e-4,0.001203,GenVar,microbe_from_Mike/LN/asv_002742.parRes,asv_002742,microbe_from_Mike,LN
0.072143,0.095779,hsq,microbe_from_Mike/LN/asv_002742.parRes,asv_002742,microbe_from_Mike,LN
5.85e-4,5.75e-4,Pi,microbe_from_Mike/LN/asv_002743.parRes,asv_002743,microbe_from_Mike,LN
487.67691,479.935425,NnzSnp,microbe_from_Mike/LN/asv_002743.parRes,asv_002743,microbe_from_Mike,LN
4e-6,5e-6,SigmaSq,microbe_from_Mike/LN/asv_002743.parRes,asv_002743,microbe_from_Mike,LN
0.213168,0.77261,S,microbe_from_Mike/LN/asv_002743.parRes,asv_002743,microbe_from_Mike,LN
0.001705,3.3e-4,ResVar,microbe_from_Mike/LN/asv_002743.parRes,asv_002743,microbe_from_Mike,LN
2.42e-4,2.85e-4,GenVar,microbe_from_Mike/LN/asv_002743.parRes,asv_002743,microbe_from_Mike,LN
0.124307,0.144544,hsq,microbe_from_Mike/LN/asv_002743.parRes,asv_002743,microbe_from_Mike,LN
8.02e-4,6.53e-4,Pi,microbe_from_Mike/LN/asv_002780.parRes,asv_002780,microbe_from_Mike,LN
668.209229,544.736877,NnzSnp,microbe_from_Mike/LN/asv_002780.parRes,asv_002780,microbe_from_Mike,LN
2e-6,3e-6,SigmaSq,microbe_from_Mike/LN/asv_002780.parRes,asv_002780,microbe_from_Mike,LN
-0.114809,0.667988,S,microbe_from_Mike/LN/asv_002780.parRes,asv_002780,microbe_from_Mike,LN
5.26e-4,2.06e-4,ResVar,microbe_from_Mike/LN/asv_002780.parRes,asv_002780,microbe_from_Mike,LN
2.74e-4,2.03e-4,GenVar,microbe_from_Mike/LN/asv_002780.parRes,asv_002780,microbe_from_Mike,LN
0.34155,0.249894,hsq,microbe_from_Mike/LN/asv_002780.parRes,asv_002780,microbe_from_Mike,LN
6.71e-4,6.24e-4,Pi,microbe_from_Mike/LN/asv_002796.parRes,asv_002796,microbe_from_Mike,LN
559.302124,521.056152,NnzSnp,microbe_from_Mike/LN/asv_002796.parRes,asv_002796,microbe_from_Mike,LN
1.7e-5,2.3e-5,SigmaSq,microbe_from_Mike/LN/asv_002796.parRes,asv_002796,microbe_from_Mike,LN
0.22409,0.75721,S,microbe_from_Mike/LN/asv_002796.parRes,asv_002796,microbe_from_Mike,LN
0.007056,0.001488,ResVar,microbe_from_Mike/LN/asv_002796.parRes,asv_002796,microbe_from_Mike,LN
0.00118,0.001321,GenVar,microbe_from_Mike/LN/asv_002796.parRes,asv_002796,microbe_from_Mike,LN
0.143186,0.158671,hsq,microbe_from_Mike/LN/asv_002796.parRes,asv_002796,microbe_from_Mike,LN
3.3e-5,1.8e-5,Pi,microbe_from_Mike/LN/asv_002841.parRes,asv_002841,microbe_from_Mike,LN
26.68145,14.287413,NnzSnp,microbe_from_Mike/LN/asv_002841.parRes,asv_002841,microbe_from_Mike,LN
2.9e-5,4.4e-5,SigmaSq,microbe_from_Mike/LN/asv_002841.parRes,asv_002841,microbe_from_Mike,LN
-1.814696,0.307999,S,microbe_from_Mike/LN/asv_002841.parRes,asv_002841,microbe_from_Mike,LN
0.00509,0.002051,ResVar,microbe_from_Mike/LN/asv_002841.parRes,asv_002841,microbe_from_Mike,LN
0.008487,0.002171,GenVar,microbe_from_Mike/LN/asv_002841.parRes,asv_002841,microbe_from_Mike,LN
0.624184,0.150304,hsq,microbe_from_Mike/LN/asv_002841.parRes,asv_002841,microbe_from_Mike,LN
5e-4,4.9e-4,Pi,microbe_from_Mike/LN/asv_002995.parRes,asv_002995,microbe_from_Mike,LN
416.260651,408.73114,NnzSnp,microbe_from_Mike/LN/asv_002995.parRes,asv_002995,microbe_from_Mike,LN
1e-6,2e-6,SigmaSq,microbe_from_Mike/LN/asv_002995.parRes,asv_002995,microbe_from_Mike,LN
-0.821608,0.816647,S,microbe_from_Mike/LN/asv_002995.parRes,asv_002995,microbe_from_Mike,LN
7.55e-4,3.84e-4,ResVar,microbe_from_Mike/LN/asv_002995.parRes,asv_002995,microbe_from_Mike,LN
5.99e-4,3.83e-4,GenVar,microbe_from_Mike/LN/asv_002995.parRes,asv_002995,microbe_from_Mike,LN
0.44149,0.278535,hsq,microbe_from_Mike/LN/asv_002995.parRes,asv_002995,microbe_from_Mike,LN
3.91e-4,4.23e-4,Pi,microbe_from_Mike/LN/asv_003343.parRes,asv_003343,microbe_from_Mike,LN
324.925598,352.984741,NnzSnp,microbe_from_Mike/LN/asv_003343.parRes,asv_003343,microbe_from_Mike,LN
2e-6,3e-6,SigmaSq,microbe_from_Mike/LN/asv_003343.parRes,asv_003343,microbe_from_Mike,LN
0.544256,0.830478,S,microbe_from_Mike/LN/asv_003343.parRes,asv_003343,microbe_from_Mike,LN
8.87e-4,1.22e-4,ResVar,microbe_from_Mike/LN/asv_003343.parRes,asv_003343,microbe_from_Mike,LN
6e-5,8.4e-5,GenVar,microbe_from_Mike/LN/asv_003343.parRes,asv_003343,microbe_from_Mike,LN
0.063524,0.087471,hsq,microbe_from_Mike/LN/asv_003343.parRes,asv_003343,microbe_from_Mike,LN
5.39e-4,5.45e-4,Pi,microbe_from_Mike/LN/asv_004558.parRes,asv_004558,microbe_from_Mike,LN
448.886505,454.79837,NnzSnp,microbe_from_Mike/LN/asv_004558.parRes,asv_004558,microbe_from_Mike,LN
1e-6,1e-6,SigmaSq,microbe_from_Mike/LN/asv_004558.parRes,asv_004558,microbe_from_Mike,LN
-0.132736,0.831819,S,microbe_from_Mike/LN/asv_004558.parRes,asv_004558,microbe_from_Mike,LN
5.65e-4,1.12e-4,ResVar,microbe_from_Mike/LN/asv_004558.parRes,asv_004558,microbe_from_Mike,LN
7.5e-5,9.8e-5,GenVar,microbe_from_Mike/LN/asv_004558.parRes,asv_004558,microbe_from_Mike,LN
0.116942,0.150726,hsq,microbe_from_Mike/LN/asv_004558.parRes,asv_004558,microbe_from_Mike,LN
0.011814,0.007195,Pi,leaf_nutrient_traits_Field/HN/B.parRes,B,leaf_nutrient_traits_Field,HN
8850.176758,5389.417969,NnzSnp,leaf_nutrient_traits_Field/HN/B.parRes,B,leaf_nutrient_traits_Field,HN
0.021635,0.021902,SigmaSq,leaf_nutrient_traits_Field/HN/B.parRes,B,leaf_nutrient_traits_Field,HN
0.197017,0.707768,S,leaf_nutrient_traits_Field/HN/B.parRes,B,leaf_nutrient_traits_Field,HN
4.056164,1.99266,ResVar,leaf_nutrient_traits_Field/HN/B.parRes,B,leaf_nutrient_traits_Field,HN
11.874551,2.203279,GenVar,leaf_nutrient_traits_Field/HN/B.parRes,B,leaf_nutrient_traits_Field,HN
0.74441,0.12656,hsq,leaf_nutrient_traits_Field/HN/B.parRes,B,leaf_nutrient_traits_Field,HN
0.011195,0.008592,Pi,leaf_nutrient_traits_Field/HN/Ca.parRes,Ca,leaf_nutrient_traits_Field,HN
8385.250977,6435.100586,NnzSnp,leaf_nutrient_traits_Field/HN/Ca.parRes,Ca,leaf_nutrient_traits_Field,HN
1e-6,1e-6,SigmaSq,leaf_nutrient_traits_Field/HN/Ca.parRes,Ca,leaf_nutrient_traits_Field,HN
-0.869386,0.496438,S,leaf_nutrient_traits_Field/HN/Ca.parRes,Ca,leaf_nutrient_traits_Field,HN
0.001509,7.73e-4,ResVar,leaf_nutrient_traits_Field/HN/Ca.parRes,Ca,leaf_nutrient_traits_Field,HN
0.002552,7.98e-4,GenVar,leaf_nutrient_traits_Field/HN/Ca.parRes,Ca,leaf_nutrient_traits_Field,HN
0.627552,0.189434,hsq,leaf_nutrient_traits_Field/HN/Ca.parRes,Ca,leaf_nutrient_traits_Field,HN
0.020732,0.012599,Pi,leaf_nutrient_traits_Field/HN/CHL.parRes,CHL,leaf_nutrient_traits_Field,HN
15531.027344,9437.581055,NnzSnp,leaf_nutrient_traits_Field/HN/CHL.parRes,CHL,leaf_nutrient_traits_Field,HN
0.275049,0.333459,SigmaSq,leaf_nutrient_traits_Field/HN/CHL.parRes,CHL,leaf_nutrient_traits_Field,HN
-0.383275,0.537387,S,leaf_nutrient_traits_Field/HN/CHL.parRes,CHL,leaf_nutrient_traits_Field,HN
488.375397,237.652512,ResVar,leaf_nutrient_traits_Field/HN/CHL.parRes,CHL,leaf_nutrient_traits_Field,HN
737.720459,244.024536,GenVar,leaf_nutrient_traits_Field/HN/CHL.parRes,CHL,leaf_nutrient_traits_Field,HN
0.60086,0.192045,hsq,leaf_nutrient_traits_Field/HN/CHL.parRes,CHL,leaf_nutrient_traits_Field,HN
8.59e-4,0.00292,Pi,leaf_nutrient_traits_Field/HN/Cu.parRes,Cu,leaf_nutrient_traits_Field,HN
642.293274,2187.596924,NnzSnp,leaf_nutrient_traits_Field/HN/Cu.parRes,Cu,leaf_nutrient_traits_Field,HN
9.78e-4,0.001958,SigmaSq,leaf_nutrient_traits_Field/HN/Cu.parRes,Cu,leaf_nutrient_traits_Field,HN
-2.195488,0.466908,S,leaf_nutrient_traits_Field/HN/Cu.parRes,Cu,leaf_nutrient_traits_Field,HN
0.843071,0.331955,ResVar,leaf_nutrient_traits_Field/HN/Cu.parRes,Cu,leaf_nutrient_traits_Field,HN
3.867637,0.402443,GenVar,leaf_nutrient_traits_Field/HN/Cu.parRes,Cu,leaf_nutrient_traits_Field,HN
0.820705,0.070773,hsq,leaf_nutrient_traits_Field/HN/Cu.parRes,Cu,leaf_nutrient_traits_Field,HN
0.012412,0.006421,Pi,leaf_nutrient_traits_Field/HN/DW.parRes,DW,leaf_nutrient_traits_Field,HN
9297.884766,4809.924316,NnzSnp,leaf_nutrient_traits_Field/HN/DW.parRes,DW,leaf_nutrient_traits_Field,HN
0.005487,0.006451,SigmaSq,leaf_nutrient_traits_Field/HN/DW.parRes,DW,leaf_nutrient_traits_Field,HN
0.885877,0.559578,S,leaf_nutrient_traits_Field/HN/DW.parRes,DW,leaf_nutrient_traits_Field,HN
0.251349,0.094369,ResVar,leaf_nutrient_traits_Field/HN/DW.parRes,DW,leaf_nutrient_traits_Field,HN
1.545911,0.1248,GenVar,leaf_nutrient_traits_Field/HN/DW.parRes,DW,leaf_nutrient_traits_Field,HN
0.859902,0.052817,hsq,leaf_nutrient_traits_Field/HN/DW.parRes,DW,leaf_nutrient_traits_Field,HN
0.011423,0.008849,Pi,leaf_nutrient_traits_Field/HN/Fe.parRes,Fe,leaf_nutrient_traits_Field,HN
8557.180664,6628.780762,NnzSnp,leaf_nutrient_traits_Field/HN/Fe.parRes,Fe,leaf_nutrient_traits_Field,HN
0.007815,0.009047,SigmaSq,leaf_nutrient_traits_Field/HN/Fe.parRes,Fe,leaf_nutrient_traits_Field,HN
-0.414428,0.670731,S,leaf_nutrient_traits_Field/HN/Fe.parRes,Fe,leaf_nutrient_traits_Field,HN
20.51778,8.560352,ResVar,leaf_nutrient_traits_Field/HN/Fe.parRes,Fe,leaf_nutrient_traits_Field,HN
15.113367,8.547557,GenVar,leaf_nutrient_traits_Field/HN/Fe.parRes,Fe,leaf_nutrient_traits_Field,HN
0.423379,0.235229,hsq,leaf_nutrient_traits_Field/HN/Fe.parRes,Fe,leaf_nutrient_traits_Field,HN
0.010715,0.006383,Pi,leaf_nutrient_traits_Field/HN/FW.parRes,FW,leaf_nutrient_traits_Field,HN
8026.200195,4781.605469,NnzSnp,leaf_nutrient_traits_Field/HN/FW.parRes,FW,leaf_nutrient_traits_Field,HN
0.136629,0.156912,SigmaSq,leaf_nutrient_traits_Field/HN/FW.parRes,FW,leaf_nutrient_traits_Field,HN
0.643676,0.528836,S,leaf_nutrient_traits_Field/HN/FW.parRes,FW,leaf_nutrient_traits_Field,HN
6.862072,2.566264,ResVar,leaf_nutrient_traits_Field/HN/FW.parRes,FW,leaf_nutrient_traits_Field,HN
42.412464,3.423127,GenVar,leaf_nutrient_traits_Field/HN/FW.parRes,FW,leaf_nutrient_traits_Field,HN
0.860462,0.05255,hsq,leaf_nutrient_traits_Field/HN/FW.parRes,FW,leaf_nutrient_traits_Field,HN
0.017894,0.017849,Pi,leaf_nutrient_traits_Field/HN/K.parRes,K,leaf_nutrient_traits_Field,HN
13404.739258,13371.230469,NnzSnp,leaf_nutrient_traits_Field/HN/K.parRes,K,leaf_nutrient_traits_Field,HN
1.3e-5,2.2e-5,SigmaSq,leaf_nutrient_traits_Field/HN/K.parRes,K,leaf_nutrient_traits_Field,HN
-0.698567,0.679357,S,leaf_nutrient_traits_Field/HN/K.parRes,K,leaf_nutrient_traits_Field,HN
0.008737,0.004197,ResVar,leaf_nutrient_traits_Field/HN/K.parRes,K,leaf_nutrient_traits_Field,HN
0.033111,0.004695,GenVar,leaf_nutrient_traits_Field/HN/K.parRes,K,leaf_nutrient_traits_Field,HN
0.790724,0.100957,hsq,leaf_nutrient_traits_Field/HN/K.parRes,K,leaf_nutrient_traits_Field,HN
0.026689,0.017808,Pi,leaf_nutrient_traits_Field/HN/LA.parRes,LA,leaf_nutrient_traits_Field,HN
19993.496094,13342.380859,NnzSnp,leaf_nutrient_traits_Field/HN/LA.parRes,LA,leaf_nutrient_traits_Field,HN
63.325577,75.319168,SigmaSq,leaf_nutrient_traits_Field/HN/LA.parRes,LA,leaf_nutrient_traits_Field,HN
0.852624,0.383029,S,leaf_nutrient_traits_Field/HN/LA.parRes,LA,leaf_nutrient_traits_Field,HN
5856.444824,2271.058105,ResVar,leaf_nutrient_traits_Field/HN/LA.parRes,LA,leaf_nutrient_traits_Field,HN
36390.808594,2937.306885,GenVar,leaf_nutrient_traits_Field/HN/LA.parRes,LA,leaf_nutrient_traits_Field,HN
0.861152,0.054024,hsq,leaf_nutrient_traits_Field/HN/LA.parRes,LA,leaf_nutrient_traits_Field,HN
0.010503,0.014026,Pi,leaf_nutrient_traits_Field/HN/Mg.parRes,Mg,leaf_nutrient_traits_Field,HN
7868.002441,10506.926758,NnzSnp,leaf_nutrient_traits_Field/HN/Mg.parRes,Mg,leaf_nutrient_traits_Field,HN
0,1e-6,SigmaSq,leaf_nutrient_traits_Field/HN/Mg.parRes,Mg,leaf_nutrient_traits_Field,HN
-0.984946,0.69407,S,leaf_nutrient_traits_Field/HN/Mg.parRes,Mg,leaf_nutrient_traits_Field,HN
4.05e-4,1.96e-4,ResVar,leaf_nutrient_traits_Field/HN/Mg.parRes,Mg,leaf_nutrient_traits_Field,HN
0.001218,2.14e-4,GenVar,leaf_nutrient_traits_Field/HN/Mg.parRes,Mg,leaf_nutrient_traits_Field,HN
0.749604,0.121406,hsq,leaf_nutrient_traits_Field/HN/Mg.parRes,Mg,leaf_nutrient_traits_Field,HN
2.64e-4,0.001324,Pi,leaf_nutrient_traits_Field/HN/Mn.parRes,Mn,leaf_nutrient_traits_Field,HN
196.679245,991.954285,NnzSnp,leaf_nutrient_traits_Field/HN/Mn.parRes,Mn,leaf_nutrient_traits_Field,HN
0.134123,0.215727,SigmaSq,leaf_nutrient_traits_Field/HN/Mn.parRes,Mn,leaf_nutrient_traits_Field,HN
-2.265033,0.378765,S,leaf_nutrient_traits_Field/HN/Mn.parRes,Mn,leaf_nutrient_traits_Field,HN
